symbol,option_type,current_price,strike,expiration,DTE,bid,ask,lastPrice,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,collected_at,mid_price,bid_ask_spread,relative_spread,volume_oi_ratio,moneyness,distance_pct,contract_multiplier,estimated_traded_premium,price_source,volume_source,oi_source,iv_source,mid_price_source,premium_source,underlying_price,delta,gamma,vega,delta_source,gamma_source,vega_source,greeks_status,trade_side_estimate,trade_side_source,open_close_estimate,open_close_source,flow_score,call_put_flow,estimated_directional_premium,flow_rank,option_count,total_volume,total_premium,call_premium,put_premium,call_put_premium_imbalance,symbol_flow_score,symbol_flow_rank,flow_reason
AAPL,CALL,313.3299865722656,165.0,2026-12-18,132,149.05,152.7,175.48,0.0,0.0,1,546,0.6927520959472657,True,REGULAR,USD,2026-08-08 16:03:05 UTC,150.875,3.649999999999977,0.0241922120961059,0.0018315018315018315,-0.47339863060969806,-47.339863060969805,100,15087.5,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,313.3299865722656,0.9626596071733844,0.0006241780015978,0.1535222383489336,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,35.163732926844055,15087.5,0.0,21272,1467,558991,342845374.5,303516574.5,39328800.0,0.7705741251002353,43.05861187650353,8,Premium activity | Call premium dominance
AMZN,CALL,274.4800109863281,215.0,2026-10-16,69,60.95,63.8,65.0,0.58999634,0.9160011,1,1220,0.5335740002441407,True,REGULAR,USD,2026-08-08 16:03:12 UTC,62.375,2.8499999999999943,0.0456913827655309,0.000819672131147541,-0.21670070171080993,-21.670070171081,100,6237.5,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,274.4800109863281,0.8851995653097597,0.0030444647773903,0.2313573410414129,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,35.159172384858586,6237.5,0.0,21273,1203,386778,257734395.5,206490952.5,51243443.0,0.6023546418739442,52.035319628109164,5,Premium activity | Call premium dominance
TSLA,CALL,328.5799865722656,75.0,2026-12-18,132,251.1,258.5,342.7,0.0,0.0,1,888,1.2783239208984374,True,REGULAR,USD,2026-08-08 16:03:27 UTC,254.8,7.400000000000006,0.0290423861852433,0.0011261261261261261,-0.7717450755829737,-77.17450755829736,100,25480.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,328.5799865722656,0.9899609800582252,0.000105873127602,0.0528433011502932,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,35.15844398055886,25480.0,0.0,21274,2633,1161835,1403261093.0,448706899.5,954554193.5,-0.36047981129339274,81.90719716940089,1,Premium activity | Put premium dominance
TSLA,PUT,328.5799865722656,235.0,2026-10-16,69,1.28,1.39,1.32,-0.62,-31.958761,8,1223,0.4815725671386719,False,REGULAR,USD,2026-08-08 16:03:27 UTC,1.335,0.1099999999999998,0.0823970037453182,0.006541291905151268,-0.284801236826651,-28.4801236826651,100,1068.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,328.5799865722656,-0.0407822179181884,0.0012724006959696,0.1250616282226833,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,35.15671086020827,-1068.0,0.0,21275,2633,1161835,1403261093.0,448706899.5,954554193.5,-0.36047981129339274,81.90719716940089,1,Premium activity | Put premium dominance
SPY,CALL,773.260009765625,711.0,2026-12-31,145,80.56,83.88,58.0,0.0,0.0,1,180,0.2471846522521972,True,REGULAR,USD,2026-08-08 16:02:50 UTC,82.22,3.319999999999993,0.0403794697153976,0.005555555555555556,-0.08051626746415608,-8.051626746415607,100,8222.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,773.260009765625,0.7638339248989481,0.0025577946348193,1.501804539972121,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,35.15577364487434,8222.0,0.0,21276,6261,2980685,1272364007.5,975634659.0,296729348.5,0.5335778963395426,76.50366844509314,2,Premium activity | Call premium dominance
META,CALL,592.0999755859375,815.0,2026-08-28,20,0.04,0.29,0.19,0.0,0.0,3,18,0.5283250292968751,False,REGULAR,USD,2026-08-08 16:03:18 UTC,0.16499999999999998,0.2499999999999999,1.5151515151515151,0.16666666666666666,0.37645673637037796,37.6456736370378,100,49.49999999999999,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,592.0999755859375,0.0061399036633737,0.0002369892892895,0.0240523282349426,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,35.15495918185014,49.49999999999999,0.0,21277,3046,261392,411822567.5,256631953.5,155190614.0,0.24632292522434435,44.69484387836516,7,Premium activity | Near-term concentration
AMZN,PUT,274.4800109863281,237.5,2026-08-10,2,0.0,0.29,0.02,0.0,0.0,3,123,0.789064609375,False,REGULAR,USD,2026-08-08 16:03:09 UTC,0.145,0.29,2.0,0.024390243902439025,-0.13472751933170865,-13.472751933170866,100,43.49999999999999,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,274.4800109863281,-0.0060281459279325,0.0010649570094387,0.0034689913551307,CALCULATED,CALCULATED,CALCULATED,CALCULATED,SELL EST.,ESTIMATED,UNKNOWN,ESTIMATED,35.151426807850505,-43.49999999999999,-43.49999999999999,21278,1203,386778,257734395.5,206490952.5,51243443.0,0.6023546418739442,52.035319628109164,5,Premium activity | Call premium dominance | Sell-side estimate | Near-term concentration
QQQ,CALL,723.030029296875,630.0,2026-09-18,41,95.71,98.06,95.54,4.2300034,4.632574,1,10147,0.3532779516601562,True,REGULAR,USD,2026-08-08 16:02:55 UTC,96.88499999999999,2.3500000000000085,0.0242555607163132,9.855129594954174e-05,-0.1286668956023084,-12.86668956023084,100,9688.5,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,723.030029296875,0.8962356091515307,0.002105888674169,0.4368734023358305,CALCULATED,CALCULATED,CALCULATED,CALCULATED,SELL EST.,ESTIMATED,UNKNOWN,ESTIMATED,35.150981345275646,9688.5,-9688.5,21279,5579,1461354,1052583304.0,604520804.5,448062499.5,0.14864220665996808,60.22963309989952,4,Premium activity | Sell-side estimate | Near-term concentration
QQQ,CALL,723.030029296875,534.78,2026-12-18,132,197.61,200.95,197.96,-2.3299866,-1.1633066,1,695,0.4670463452148438,True,REGULAR,USD,2026-08-08 16:02:56 UTC,199.28,3.339999999999975,0.0167603372139701,0.0014388489208633094,-0.260362670524131,-26.0362670524131,100,19928.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,723.030029296875,0.8971967372218492,0.0008817848651972,0.7786035063083909,CALCULATED,CALCULATED,CALCULATED,CALCULATED,SELL EST.,ESTIMATED,UNKNOWN,ESTIMATED,35.15002721076091,19928.0,-19928.0,21280,5579,1461354,1052583304.0,604520804.5,448062499.5,0.14864220665996808,60.22963309989952,4,Premium activity | Sell-side estimate
AMD,CALL,483.3599853515625,140.0,2027-01-15,160,343.0,349.9,354.81,0.0,0.0,1,1615,1.083134467163086,True,REGULAR,USD,2026-08-08 16:03:16 UTC,346.45,6.899999999999977,0.0199162938374945,0.0006191950464396285,-0.7103607989019328,-71.03607989019328,100,34645.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,483.3599853515625,0.9826099064314586,0.0001240079749118,0.1375626391379976,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,35.14991946374977,34645.0,0.0,21281,2677,257051,469427007.0,325263274.0,144163733.0,0.3857885002342867,51.2868275035143,6,Premium activity | Call premium dominance
NVDA,PUT,223.9600067138672,390.0,2026-10-16,69,163.15,170.65,183.33,0.0,0.0,1,0,0.6569858520507813,True,REGULAR,USD,2026-08-08 16:02:59 UTC,166.9,7.5,0.0449370880766926,,0.7413823375093332,74.13823375093332,100,16690.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,223.9600067138672,-0.9618456965756385,0.0012961876853814,0.0807460113193988,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,35.1495803380921,-16690.0,0.0,21282,2054,1540380,802710422.0,602290751.5,200419670.5,0.5006426601497396,73.5096399022461,3,Premium activity | Call premium dominance
TSLA,CALL,328.5799865722656,960.0,2026-08-21,13,0.0,0.05,0.09,0.0,0.0,17,246,1.671876640625,False,REGULAR,USD,2026-08-08 16:03:25 UTC,0.025,0.05,2.0,0.06910569105691057,1.9216630325379365,192.16630325379364,100,42.50000000000001,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,328.5799865722656,0.000606608562695,2.049673597000086e-05,0.0013177154546905,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,35.147717086670156,42.50000000000001,0.0,21283,2633,1161835,1403261093.0,448706899.5,954554193.5,-0.36047981129339274,81.90719716940089,1,Premium activity | Put premium dominance | Near-term concentration
TSLA,PUT,328.5799865722656,490.0,2026-12-18,132,162.2,164.4,180.16,0.0,0.0,1,518,0.4375666595458984,True,REGULAR,USD,2026-08-08 16:03:27 UTC,163.3,2.200000000000017,0.0134721371708512,0.0019305019305019305,0.4912655061912384,49.12655061912384,100,16330.000000000002,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,328.5799865722656,-0.9085933631621478,0.0018999131685984,0.324594575796172,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,35.144222166379066,-16330.000000000002,0.0,21284,2633,1161835,1403261093.0,448706899.5,954554193.5,-0.36047981129339274,81.90719716940089,1,Premium activity | Put premium dominance
QQQ,CALL,723.030029296875,500.0,2026-10-30,83,226.22,229.72,204.0,0.0,0.0,1,0,0.5287522711181643,True,REGULAR,USD,2026-08-08 16:02:56 UTC,227.97,3.5,0.0153528973110496,,-0.30846579016056225,-30.846579016056225,100,22797.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,723.030029296875,0.9479169702454312,0.0005844078383327,0.3673382697448369,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,35.142534082298404,22797.0,0.0,21285,5579,1461354,1052583304.0,604520804.5,448062499.5,0.14864220665996808,60.22963309989952,4,Premium activity
TSLA,CALL,328.5799865722656,615.0,2026-08-21,13,0.0,0.1,0.06,0.009999998,19.999996,7,58,1.0976607617187502,False,REGULAR,USD,2026-08-08 16:03:25 UTC,0.05,0.1,2.0,0.1206896551724138,0.8716903802196155,87.16903802196155,100,35.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,328.5799865722656,0.0017755036416061,8.359361815270795e-05,0.0035283687391755,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,35.141440912225335,35.0,0.0,21286,2633,1161835,1403261093.0,448706899.5,954554193.5,-0.36047981129339274,81.90719716940089,1,Premium activity | Put premium dominance | Near-term concentration
META,PUT,592.0999755859375,110.0,2026-08-14,6,0.0,0.01,0.01,-0.14,-93.33333,18,170,3.3750015625,False,REGULAR,USD,2026-08-08 16:03:17 UTC,0.005,0.01,2.0,0.10588235294117647,-0.8142205631892742,-81.42205631892742,100,9.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,592.0999755859375,-1.9979750383258832e-05,3.3753494976181454e-07,6.565097777371652e-05,CALCULATED,CALCULATED,CALCULATED,CALCULATED,BUY EST.,ESTIMATED,UNKNOWN,ESTIMATED,35.14112839166991,-9.0,9.0,21287,3046,261392,411822567.5,256631953.5,155190614.0,0.24632292522434435,44.69484387836516,7,Premium activity | Buy-side estimate | Near-term concentration
SPY,PUT,773.260009765625,717.0,2026-10-16,69,5.53,5.56,5.71,-0.3800001,-6.239739,2,175,0.1833119999694824,False,REGULAR,USD,2026-08-08 16:02:49 UTC,5.545,0.0299999999999993,0.0054102795311089,0.011428571428571429,-0.07275691107144854,-7.275691107144853,100,1109.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,773.260009765625,-0.1395152412782374,0.0036029736284946,0.7465506991852225,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,35.1409000530942,-1109.0,0.0,21288,6261,2980685,1272364007.5,975634659.0,296729348.5,0.5335778963395426,76.50366844509314,2,Premium activity | Call premium dominance
NVDA,PUT,223.9600067138672,285.0,2026-08-21,13,60.4,61.8,77.67,0.0,0.0,1,0,0.50586431640625,True,REGULAR,USD,2026-08-08 16:02:58 UTC,61.099999999999994,1.3999999999999986,0.0229132569558101,,0.27254863125682044,27.254863125682043,100,6109.999999999999,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,223.9600067138672,-0.993091145070891,0.0009009256839414,0.0081416878022333,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,35.138076227835825,-6109.999999999999,0.0,21289,2054,1540380,802710422.0,602290751.5,200419670.5,0.5006426601497396,73.5096399022461,3,Premium activity | Call premium dominance | Near-term concentration
TSLA,CALL,328.5799865722656,570.0,2026-10-16,69,0.8,0.95,1.0,0.19999999,24.999998,6,250,0.6154823608398439,False,REGULAR,USD,2026-08-08 16:03:27 UTC,0.875,0.1499999999999999,0.1714285714285713,0.024,0.7347374255693997,73.47374255693997,100,525.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,328.5799865722656,0.0289529084026398,0.0007513339403098,0.0943815401750385,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,35.13282055435474,525.0,0.0,21290,2633,1161835,1403261093.0,448706899.5,954554193.5,-0.36047981129339274,81.90719716940089,1,Premium activity | Put premium dominance
SPY,CALL,773.260009765625,759.0,2027-01-29,174,48.05,51.46,47.25,0.0,0.0,1,124,0.2078249994659423,True,REGULAR,USD,2026-08-08 16:02:51 UTC,49.754999999999995,3.410000000000004,0.0685358255451714,0.008064516129032258,-0.018441416322495723,-1.8441416322495725,100,4975.5,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,773.260009765625,0.6309438632723158,0.0034000323394713,2.014133815601017,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,35.131896510333924,4975.5,0.0,21291,6261,2980685,1272364007.5,975634659.0,296729348.5,0.5335778963395426,76.50366844509314,2,Premium activity | Call premium dominance
AMD,CALL,483.3599853515625,790.0,2026-09-18,41,0.5,1.32,0.92,-0.96999997,-51.322754,6,281,0.6875031250000001,False,REGULAR,USD,2026-08-08 16:03:15 UTC,0.91,0.8200000000000001,0.9010989010989012,0.021352313167259787,0.6343926347676646,63.43926347676646,100,546.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,483.3599853515625,0.0228931090661937,0.0004873296344876,0.08792854363375,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,35.131021459955946,546.0,0.0,21292,2677,257051,469427007.0,325263274.0,144163733.0,0.3857885002342867,51.2868275035143,6,Premium activity | Call premium dominance | Near-term concentration
MSFT,PUT,499.989990234375,385.0,2026-08-12,4,0.0,2.13,0.14,0.0,0.0,1,16,1.2778356420898436,False,REGULAR,USD,2026-08-08 16:03:06 UTC,1.065,2.13,2.0,0.0625,-0.22998458465232946,-22.998458465232947,100,106.5,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,499.989990234375,-0.0214927980650221,0.0007694172823401,0.0269356016835434,CALCULATED,CALCULATED,CALCULATED,CALCULATED,SELL EST.,ESTIMATED,UNKNOWN,ESTIMATED,35.12770039755787,-106.5,-106.5,21293,1820,282886,365225039.0,303315373.0,61909666.0,0.6609779758282126,38.91466963742319,9,Premium activity | Call premium dominance | Sell-side estimate | Near-term concentration
SPY,PUT,773.260009765625,540.0,2026-09-04,27,0.06,0.07,0.07,-0.030000001,-30.000002,5,19,0.467778759765625,False,REGULAR,USD,2026-08-08 16:02:47 UTC,0.065,0.01,0.1538461538461539,0.2631578947368421,-0.3016579246563211,-30.16579246563211,100,32.5,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,773.260009765625,-0.0018130321322886,5.894797751960197e-05,0.0121963929493955,CALCULATED,CALCULATED,CALCULATED,CALCULATED,BUY EST.,ESTIMATED,UNKNOWN,ESTIMATED,35.127397566069064,-32.5,32.5,21294,6261,2980685,1272364007.5,975634659.0,296729348.5,0.5335778963395426,76.50366844509314,2,Premium activity | Call premium dominance | Buy-side estimate | Near-term concentration
AMD,CALL,483.3599853515625,185.0,2027-01-15,160,299.9,305.0,348.13,0.0,0.0,1,1224,0.9060067993164064,True,REGULAR,USD,2026-08-08 16:03:16 UTC,302.45,5.100000000000023,0.0168622912878162,0.0008169934640522876,-0.6172624842632685,-61.72624842632685,100,30245.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,483.3599853515625,0.9732105515014952,0.0002135765328896,0.1981771126999343,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,35.12397528785361,30245.0,0.0,21295,2677,257051,469427007.0,325263274.0,144163733.0,0.3857885002342867,51.2868275035143,6,Premium activity | Call premium dominance
META,PUT,592.0999755859375,1100.0,2027-01-15,160,504.1,511.6,495.06,0.0,0.0,1,0,0.5139208764648437,True,REGULAR,USD,2026-08-08 16:03:20 UTC,507.85,7.5,0.0147681401988776,,0.8577943681072586,85.77943681072585,100,50785.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,592.0999755859375,-0.9450548116869028,0.000551722773958,0.4357469696771155,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,35.11612269580343,-50785.0,0.0,21296,3046,261392,411822567.5,256631953.5,155190614.0,0.24632292522434435,44.69484387836516,7,Premium activity
SPY,CALL,773.260009765625,763.0,2026-10-16,69,26.54,28.7,26.4,-1.1000004,-4.0000014,1,362,0.172936127166748,True,REGULAR,USD,2026-08-08 16:02:49 UTC,27.619999999999997,2.16,0.0782041998551774,0.0027624309392265192,-0.013268512060690695,-1.3268512060690696,100,2761.9999999999995,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,773.260009765625,0.6239257616404495,0.0065277513245531,1.2760175804455716,CALCULATED,CALCULATED,CALCULATED,CALCULATED,SELL EST.,ESTIMATED,UNKNOWN,ESTIMATED,35.11489249276528,2761.9999999999995,-2761.9999999999995,21297,6261,2980685,1272364007.5,975634659.0,296729348.5,0.5335778963395426,76.50366844509314,2,Premium activity | Call premium dominance | Sell-side estimate
SPY,PUT,773.260009765625,688.0,2026-08-21,13,0.09,0.1,0.09,-0.08,-47.058823,18,1461,0.2495192236328124,False,REGULAR,USD,2026-08-08 16:02:46 UTC,0.095,0.01,0.1052631578947369,0.012320328542094456,-0.110260466969535,-11.0260466969535,100,171.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,773.260009765625,-0.0056269323860809,0.0004410941622773,0.0234388829161947,CALCULATED,CALCULATED,CALCULATED,CALCULATED,SELL EST.,ESTIMATED,UNKNOWN,ESTIMATED,35.114561741383135,-171.0,-171.0,21298,6261,2980685,1272364007.5,975634659.0,296729348.5,0.5335778963395426,76.50366844509314,2,Premium activity | Call premium dominance | Sell-side estimate | Near-term concentration
AMD,PUT,483.3599853515625,175.0,2027-01-15,160,1.04,1.6,1.45,0.04000008,2.8368852,23,2324,0.7742942492675782,False,REGULAR,USD,2026-08-08 16:03:16 UTC,1.32,0.56,0.4242424242424242,0.009896729776247849,-0.6379509986274161,-63.79509986274161,100,3036.0000000000005,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,483.3599853515625,-0.0115328315759566,0.0001217778948112,0.0965701716972865,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,35.11385790105858,-3036.0000000000005,0.0,21299,2677,257051,469427007.0,325263274.0,144163733.0,0.3857885002342867,51.2868275035143,6,Premium activity | Call premium dominance
SPY,PUT,773.260009765625,575.0,2026-11-30,114,1.94,1.96,2.13,0.0,0.0,10,722,0.3058541094970703,False,REGULAR,USD,2026-08-08 16:02:49 UTC,1.95,0.02,0.0102564102564102,0.013850415512465374,-0.2563950123655271,-25.639501236552707,100,1950.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,773.260009765625,-0.029266515408487,0.00050432357177,0.2880624668506735,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,35.11344203872781,-1950.0,0.0,21300,6261,2980685,1272364007.5,975634659.0,296729348.5,0.5335778963395426,76.50366844509314,2,Premium activity | Call premium dominance
AAPL,CALL,313.3299865722656,520.0,2026-09-18,41,0.0,0.56,0.01,-0.04,-79.99999,11,558,0.6372106591796876,False,REGULAR,USD,2026-08-08 16:03:04 UTC,0.28,0.56,2.0,0.01971326164874552,0.6595921944421638,65.95921944421637,100,308.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,313.3299865722656,0.0124108139808406,0.0004805776947486,0.0337708159795351,CALCULATED,CALCULATED,CALCULATED,CALCULATED,SELL EST.,ESTIMATED,UNKNOWN,ESTIMATED,35.11273756022538,308.0,-308.0,21301,1467,558991,342845374.5,303516574.5,39328800.0,0.7705741251002353,43.05861187650353,8,Premium activity | Call premium dominance | Sell-side estimate | Near-term concentration
QQQ,CALL,723.030029296875,670.0,2026-10-16,69,66.25,68.76,61.5,0.0,0.0,1,655,0.2980722048950195,True,REGULAR,USD,2026-08-08 16:02:55 UTC,67.505,2.510000000000005,0.0371824309310422,0.0015267175572519084,-0.07334415881515338,-7.334415881515338,100,6750.5,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,723.030029296875,0.7614294438148748,0.0033068156600697,0.9740928647614288,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,35.11197835046625,6750.5,0.0,21302,5579,1461354,1052583304.0,604520804.5,448062499.5,0.14864220665996808,60.22963309989952,4,Premium activity
AMZN,PUT,274.4800109863281,330.0,2026-09-18,41,53.6,57.15,50.5,0.0,0.0,1,0,0.3995421374511719,True,REGULAR,USD,2026-08-08 16:03:11 UTC,55.375,3.549999999999997,0.0641083521444694,,0.2022733415601522,20.22733415601522,100,5537.5,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,274.4800109863281,-0.8988744655324167,0.0048139353368185,0.1627703427889483,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,35.107985108828025,-5537.5,0.0,21303,1203,386778,257734395.5,206490952.5,51243443.0,0.6023546418739442,52.035319628109164,5,Premium activity | Call premium dominance | Near-term concentration
NVDA,CALL,223.9600067138672,370.0,2027-01-15,160,1.17,1.32,1.26,-0.08000004,-5.9701524,15,3107,0.43164630859375,False,REGULAR,USD,2026-08-08 16:03:00 UTC,1.245,0.1500000000000001,0.1204819277108434,0.00482780817508851,0.6520806791755213,65.20806791755213,100,1867.5,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,223.9600067138672,0.0602793037919936,0.0018679384232849,0.1772795532757308,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,35.107350125224066,1867.5,0.0,21304,2054,1540380,802710422.0,602290751.5,200419670.5,0.5006426601497396,73.5096399022461,3,Premium activity | Call premium dominance
TSLA,PUT,328.5799865722656,870.0,2026-12-18,132,473.85,477.2,466.65,0.0,0.0,2,0,1.0000000000000004e-05,True,REGULAR,USD,2026-08-08 16:03:27 UTC,475.525,3.349999999999966,0.0070448451711265,,1.6477571232375048,164.77571232375047,100,95105.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,328.5799865722656,-1.0,0.0,0.0,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,35.10613098941616,-95105.0,0.0,21305,2633,1161835,1403261093.0,448706899.5,954554193.5,-0.36047981129339274,81.90719716940089,1,Premium activity | Put premium dominance
QQQ,PUT,723.030029296875,595.0,2026-08-13,5,0.01,0.04,0.05,0.0,0.0,10,140,0.5273484765625001,False,REGULAR,USD,2026-08-08 16:02:52 UTC,0.025,0.03,1.2,0.07142857142857142,-0.17707429029106905,-17.707429029106905,100,25.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,723.030029296875,-0.0006936025816162,5.388653770562359e-05,0.0020350158028536,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,35.10545727751155,-25.0,0.0,21306,5579,1461354,1052583304.0,604520804.5,448062499.5,0.14864220665996808,60.22963309989952,4,Premium activity | Near-term concentration
SPY,CALL,773.260009765625,796.0,2026-10-30,83,12.31,12.36,10.78,0.0,0.0,1,111,0.1456689437866211,False,REGULAR,USD,2026-08-08 16:02:49 UTC,12.335,0.0499999999999989,0.0040535062829346,0.009009009009009009,0.029407948099200797,2.94079480992008,100,1233.5,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,773.260009765625,0.4006852380872718,0.0071958451886867,1.425230513332895,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,35.103065564268725,1233.5,0.0,21307,6261,2980685,1272364007.5,975634659.0,296729348.5,0.5335778963395426,76.50366844509314,2,Premium activity | Call premium dominance
NVDA,PUT,223.9600067138672,320.0,2026-08-21,13,95.35,96.8,112.65,0.0,0.0,1,0,0.6718782812500002,True,REGULAR,USD,2026-08-08 16:02:58 UTC,96.07499999999999,1.4500000000000028,0.0150923757481134,,0.42882653334099136,42.88265333409914,100,9607.499999999998,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,223.9600067138672,-0.9969251334780967,0.0003294117497312,0.0039538584743575,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,35.10104745616152,-9607.499999999998,0.0,21308,2054,1540380,802710422.0,602290751.5,200419670.5,0.5006426601497396,73.5096399022461,3,Premium activity | Call premium dominance | Near-term concentration
SPY,PUT,773.260009765625,495.0,2027-01-29,174,1.97,2.0,2.06,0.0,0.0,2,6,0.352545537109375,False,REGULAR,USD,2026-08-08 16:02:51 UTC,1.9849999999999999,0.03,0.0151133501259446,0.3333333333333333,-0.35985309760162765,-35.985309760162764,100,397.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,773.260009765625,-0.0210485269884008,0.0002686217516107,0.2699379112418361,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,35.100973225709076,-397.0,0.0,21309,6261,2980685,1272364007.5,975634659.0,296729348.5,0.5335778963395426,76.50366844509314,2,Premium activity | Call premium dominance
